"NUMERO";"LAMBX";"LAMBY";"DATE";"SWI_UNIF_MENS"
9890;1215842;6054231;198612;0,454
9890;1215842;6054231;198701;0,713
9890;1215842;6054231;198702;0,835
9890;1215842;6054231;198703;0,821
9890;1215842;6054231;198704;0,661
9890;1215842;6054231;198705;0,349
9890;1215842;6054231;198706;0,138
9890;1215842;6054231;198707;-0,01
9890;1215842;6054231;198708;-0,036
9890;1215842;6054231;198709;-0,044
9890;1215842;6054231;198710;0,085
9890;1215842;6054231;198711;0,209
9890;1215842;6054231;198712;0,834
9890;1215842;6054231;198801;0,893
9890;1215842;6054231;198802;0,884
9890;1215842;6054231;198803;0,788
9890;1215842;6054231;198804;0,807
9890;1215842;6054231;198805;0,663
9890;1215842;6054231;198806;0,278
9890;1215842;6054231;198807;0,064
9890;1215842;6054231;198808;-0,032
9890;1215842;6054231;198809;-0,038
9890;1215842;6054231;198810;0,053
9890;1215842;6054231;198811;0,087
9890;1215842;6054231;198812;0,322
9890;1215842;6054231;198901;0,297
9890;1215842;6054231;198902;0,257
9890;1215842;6054231;198903;0,417
9890;1215842;6054231;198904;0,51
9890;1215842;6054231;198905;0,333
9890;1215842;6054231;198906;0,123
9890;1215842;6054231;198907;0,001
9890;1215842;6054231;198908;-0,013
9890;1215842;6054231;198909;0,041
9890;1215842;6054231;198910;0,018
9890;1215842;6054231;198911;0,081
9890;1215842;6054231;198912;0,222
9890;1215842;6054231;199001;0,287
9890;1215842;6054231;199002;0,398
9890;1215842;6054231;199003;0,365
9890;1215842;6054231;199004;0,399
9890;1215842;6054231;199005;0,199
9890;1215842;6054231;199006;0,043
9890;1215842;6054231;199007;-0,027
9890;1215842;6054231;199008;0,001
9890;1215842;6054231;199009;-0,01
9890;1215842;6054231;199010;0,132
9890;1215842;6054231;199011;0,572
9890;1215842;6054231;199012;0,939
9890;1215842;6054231;199101;0,895
9890;1215842;6054231;199102;0,889
9890;1215842;6054231;199103;0,857
9890;1215842;6054231;199104;0,746
9890;1215842;6054231;199105;0,683
9890;1215842;6054231;199106;0,298
9890;1215842;6054231;199107;0,053
9890;1215842;6054231;199108;-0,032
9890;1215842;6054231;199109;0,014
9890;1215842;6054231;199110;0,303
9890;1215842;6054231;199111;0,743
9890;1215842;6054231;199112;0,779
9890;1215842;6054231;199201;0,712
9890;1215842;6054231;199202;0,7
9890;1215842;6054231;199203;0,591
9890;1215842;6054231;199204;0,528
9890;1215842;6054231;199205;0,286
9890;1215842;6054231;199206;0,144
9890;1215842;6054231;199207;0,037
9890;1215842;6054231;199208;-0,027
9890;1215842;6054231;199209;-0,022
9890;1215842;6054231;199210;0,344
9890;1215842;6054231;199211;0,644
9890;1215842;6054231;199212;0,843
9890;1215842;6054231;199301;0,891
9890;1215842;6054231;199302;0,768
9890;1215842;6054231;199303;0,841
9890;1215842;6054231;199304;0,696
9890;1215842;6054231;199305;0,543
9890;1215842;6054231;199306;0,173
9890;1215842;6054231;199307;-0,004
9890;1215842;6054231;199308;-0,039
9890;1215842;6054231;199309;-0,01
9890;1215842;6054231;199310;0,131
9890;1215842;6054231;199311;0,571
9890;1215842;6054231;199312;0,794
9890;1215842;6054231;199401;0,952
9890;1215842;6054231;199402;0,874
9890;1215842;6054231;199403;0,668
9890;1215842;6054231;199404;0,556
9890;1215842;6054231;199405;0,436
9890;1215842;6054231;199406;0,174
9890;1215842;6054231;199407;0,001
9890;1215842;6054231;199408;-0,022
9890;1215842;6054231;199409;0,012
9890;1215842;6054231;199410;0,135
9890;1215842;6054231;199411;0,427
9890;1215842;6054231;199412;0,469
9890;1215842;6054231;199501;0,581
9890;1215842;6054231;199502;0,551
9890;1215842;6054231;199503;0,546
9890;1215842;6054231;199504;0,375
9890;1215842;6054231;199505;0,276
9890;1215842;6054231;199506;0,091
9890;1215842;6054231;199507;-0,022
9890;1215842;6054231;199508;0,07
9890;1215842;6054231;199509;0,009
9890;1215842;6054231;199510;-0,013
9890;1215842;6054231;199511;0,024
9890;1215842;6054231;199512;0,337
9890;1215842;6054231;199601;0,794
9890;1215842;6054231;199602;1,041
9890;1215842;6054231;199603;1,064
9890;1215842;6054231;199604;0,833
9890;1215842;6054231;199605;0,733
9890;1215842;6054231;199606;0,318
9890;1215842;6054231;199607;0,071
9890;1215842;6054231;199608;-0,026
9890;1215842;6054231;199609;0,136
9890;1215842;6054231;199610;0,426
9890;1215842;6054231;199611;0,463
9890;1215842;6054231;199612;0,956
9890;1215842;6054231;199701;1,013
9890;1215842;6054231;199702;0,81
9890;1215842;6054231;199703;0,589
9890;1215842;6054231;199704;0,402
9890;1215842;6054231;199705;0,304
9890;1215842;6054231;199706;0,109
9890;1215842;6054231;199707;-0,017
9890;1215842;6054231;199708;-0,029
9890;1215842;6054231;199709;-0,02
9890;1215842;6054231;199710;0,023
9890;1215842;6054231;199711;0,389
9890;1215842;6054231;199712;0,76
9890;1215842;6054231;199801;0,883
9890;1215842;6054231;199802;0,866
9890;1215842;6054231;199803;0,791
9890;1215842;6054231;199804;0,711
9890;1215842;6054231;199805;0,514
9890;1215842;6054231;199806;0,195
9890;1215842;6054231;199807;0,005
9890;1215842;6054231;199808;-0,029
9890;1215842;6054231;199809;0,011
9890;1215842;6054231;199810;0,351
9890;1215842;6054231;199811;0,287
9890;1215842;6054231;199812;0,667
9890;1215842;6054231;199901;0,889
9890;1215842;6054231;199902;0,849
9890;1215842;6054231;199903;0,781
9890;1215842;6054231;199904;0,707
9890;1215842;6054231;199905;0,519
9890;1215842;6054231;199906;0,184
9890;1215842;6054231;199907;0,029
9890;1215842;6054231;199908;-0,018
9890;1215842;6054231;199909;0,068
9890;1215842;6054231;199910;0,106
9890;1215842;6054231;199911;0,373
9890;1215842;6054231;199912;0,562
9890;1215842;6054231;200001;0,735
9890;1215842;6054231;200002;0,724
9890;1215842;6054231;200003;0,597
9890;1215842;6054231;200004;0,626
9890;1215842;6054231;200005;0,38
9890;1215842;6054231;200006;0,137
9890;1215842;6054231;200007;-0,004
9890;1215842;6054231;200008;-0,007
9890;1215842;6054231;200009;-0,02
9890;1215842;6054231;200010;0,146
9890;1215842;6054231;200011;0,655
9890;1215842;6054231;200012;0,953
9890;1215842;6054231;200101;1,069
9890;1215842;6054231;200102;0,987
9890;1215842;6054231;200103;0,855
9890;1215842;6054231;200104;0,752
9890;1215842;6054231;200105;0,466
9890;1215842;6054231;200106;0,167
9890;1215842;6054231;200107;-0,009
9890;1215842;6054231;200108;-0,04
9890;1215842;6054231;200109;0,013
9890;1215842;6054231;200110;0,004
9890;1215842;6054231;200111;0,131
9890;1215842;6054231;200112;0,339
9890;1215842;6054231;200201;0,352
9890;1215842;6054231;200202;0,459
9890;1215842;6054231;200203;0,43
9890;1215842;6054231;200204;0,451
9890;1215842;6054231;200205;0,34
9890;1215842;6054231;200206;0,13
9890;1215842;6054231;200207;-0,014
9890;1215842;6054231;200208;0
9890;1215842;6054231;200209;0,077
9890;1215842;6054231;200210;0,44
9890;1215842;6054231;200211;0,647
9890;1215842;6054231;200212;0,933
9890;1215842;6054231;200301;1,038
9890;1215842;6054231;200302;1,011
9890;1215842;6054231;200303;0,9
9890;1215842;6054231;200304;0,717
9890;1215842;6054231;200305;0,355
9890;1215842;6054231;200306;0,119
9890;1215842;6054231;200307;-0,026
9890;1215842;6054231;200308;-0,04
9890;1215842;6054231;200309;-0,018
9890;1215842;6054231;200310;0,056
9890;1215842;6054231;200311;0,368
9890;1215842;6054231;200312;0,653
9890;1215842;6054231;200401;0,794
9890;1215842;6054231;200402;0,841
9890;1215842;6054231;200403;0,857
9890;1215842;6054231;200404;0,839
9890;1215842;6054231;200405;0,849
9890;1215842;6054231;200406;0,449
9890;1215842;6054231;200407;0,134
9890;1215842;6054231;200408;-0,008
9890;1215842;6054231;200409;0,021
9890;1215842;6054231;200410;0,214
9890;1215842;6054231;200411;0,456
9890;1215842;6054231;200412;0,82
9890;1215842;6054231;200501;0,946
9890;1215842;6054231;200502;0,91
9890;1215842;6054231;200503;0,874
9890;1215842;6054231;200504;0,746
9890;1215842;6054231;200505;0,409
9890;1215842;6054231;200506;0,154
9890;1215842;6054231;200507;-0,013
9890;1215842;6054231;200508;-0,033
9890;1215842;6054231;200509;0,021
9890;1215842;6054231;200510;0,097
9890;1215842;6054231;200511;0,167
9890;1215842;6054231;200512;0,558
9890;1215842;6054231;200601;0,653
9890;1215842;6054231;200602;0,891
9890;1215842;6054231;200603;0,891
9890;1215842;6054231;200604;0,633
9890;1215842;6054231;200605;0,358
9890;1215842;6054231;200606;0,148
9890;1215842;6054231;200607;-0,019
9890;1215842;6054231;200608;-0,024
9890;1215842;6054231;200609;0,043
9890;1215842;6054231;200610;0,08
9890;1215842;6054231;200611;0,145
9890;1215842;6054231;200612;0,434
9890;1215842;6054231;200701;0,529
9890;1215842;6054231;200702;0,727
9890;1215842;6054231;200703;0,76
9890;1215842;6054231;200704;0,702
9890;1215842;6054231;200705;0,392
9890;1215842;6054231;200706;0,218
9890;1215842;6054231;200707;0,002
9890;1215842;6054231;200708;-0,032
9890;1215842;6054231;200709;-0,014
9890;1215842;6054231;200710;0,06
9890;1215842;6054231;200711;0,381
9890;1215842;6054231;200712;0,527
9890;1215842;6054231;200801;0,924
9890;1215842;6054231;200802;0,855
9890;1215842;6054231;200803;0,806
9890;1215842;6054231;200804;0,739
9890;1215842;6054231;200805;0,605
9890;1215842;6054231;200806;0,664
9890;1215842;6054231;200807;0,195
9890;1215842;6054231;200808;-0,001
9890;1215842;6054231;200809;-0,02
9890;1215842;6054231;200810;0,026
9890;1215842;6054231;200811;0,501
9890;1215842;6054231;200812;1,03
9890;1215842;6054231;200901;1,008
9890;1215842;6054231;200902;0,972
9890;1215842;6054231;200903;0,867
9890;1215842;6054231;200904;0,765
9890;1215842;6054231;200905;0,477
9890;1215842;6054231;200906;0,232
9890;1215842;6054231;200907;0,02
9890;1215842;6054231;200908;-0,032
9890;1215842;6054231;200909;0,077
9890;1215842;6054231;200910;0,091
9890;1215842;6054231;200911;0,251
9890;1215842;6054231;200912;0,395
9890;1215842;6054231;201001;0,852
9890;1215842;6054231;201002;1,028
9890;1215842;6054231;201003;0,962
9890;1215842;6054231;201004;0,752
9890;1215842;6054231;201005;0,66
9890;1215842;6054231;201006;0,329
9890;1215842;6054231;201007;0,09
9890;1215842;6054231;201008;-0,011
9890;1215842;6054231;201009;-0,019
9890;1215842;6054231;201010;0,233
9890;1215842;6054231;201011;0,623
9890;1215842;6054231;201012;0,899
9890;1215842;6054231;201101;0,951
9890;1215842;6054231;201102;0,964
9890;1215842;6054231;201103;0,986
9890;1215842;6054231;201104;0,73
9890;1215842;6054231;201105;0,562
9890;1215842;6054231;201106;0,216
9890;1215842;6054231;201107;0,028
9890;1215842;6054231;201108;-0,018
9890;1215842;6054231;201109;0,001
9890;1215842;6054231;201110;-0,012
9890;1215842;6054231;201111;0,221
9890;1215842;6054231;201112;0,447
9890;1215842;6054231;201201;0,472
9890;1215842;6054231;201202;0,643
9890;1215842;6054231;201203;0,499
9890;1215842;6054231;201204;0,346
9890;1215842;6054231;201205;0,288
9890;1215842;6054231;201206;0,122
9890;1215842;6054231;201207;-0,025
9890;1215842;6054231;201208;-0,038
9890;1215842;6054231;201209;0,209
9890;1215842;6054231;201210;0,16
9890;1215842;6054231;201211;0,46
9890;1215842;6054231;201212;0,706
9890;1215842;6054231;201301;0,783
9890;1215842;6054231;201302;0,904
9890;1215842;6054231;201303;1,046
9890;1215842;6054231;201304;0,939
9890;1215842;6054231;201305;0,649
9890;1215842;6054231;201306;0,318
9890;1215842;6054231;201307;0,07
9890;1215842;6054231;201308;-0,014
9890;1215842;6054231;201309;-0,017
9890;1215842;6054231;201310;-0,001
9890;1215842;6054231;201311;0,23
9890;1215842;6054231;201312;0,528
9890;1215842;6054231;201401;0,692
9890;1215842;6054231;201402;0,874
9890;1215842;6054231;201403;0,9
9890;1215842;6054231;201404;0,847
9890;1215842;6054231;201405;0,52
9890;1215842;6054231;201406;0,214
9890;1215842;6054231;201407;0,033
9890;1215842;6054231;201408;-0,026
9890;1215842;6054231;201409;-0,027
9890;1215842;6054231;201410;-0,023
9890;1215842;6054231;201411;0,16
9890;1215842;6054231;201412;0,443
9890;1215842;6054231;201501;0,493
9890;1215842;6054231;201502;0,782
9890;1215842;6054231;201503;0,948
9890;1215842;6054231;201504;0,751
9890;1215842;6054231;201505;0,347
9890;1215842;6054231;201506;0,149
9890;1215842;6054231;201507;-0,003
9890;1215842;6054231;201508;-0,034
9890;1215842;6054231;201509;-0,032
9890;1215842;6054231;201510;0,382
9890;1215842;6054231;201511;0,34
9890;1215842;6054231;201512;0,296
9890;1215842;6054231;201601;0,388
9890;1215842;6054231;201602;0,477
9890;1215842;6054231;201603;0,806
9890;1215842;6054231;201604;0,64
9890;1215842;6054231;201605;0,365
9890;1215842;6054231;201606;0,131
9890;1215842;6054231;201607;-0,021
9890;1215842;6054231;201608;-0,039
9890;1215842;6054231;201609;0,01
9890;1215842;6054231;201610;0,088
9890;1215842;6054231;201611;0,091
9890;1215842;6054231;201612;0,338
9890;1215842;6054231;201701;0,773
9890;1215842;6054231;201702;1,013
9890;1215842;6054231;201703;0,779
9890;1215842;6054231;201704;0,532
9890;1215842;6054231;201705;0,228
9890;1215842;6054231;201706;0,036
9890;1215842;6054231;201707;-0,029
9890;1215842;6054231;201708;-0,041
9890;1215842;6054231;201709;-0,027
9890;1215842;6054231;201710;-0,014
9890;1215842;6054231;201711;0,126
9890;1215842;6054231;201712;0,338
9890;1215842;6054231;201801;0,488
9890;1215842;6054231;201802;0,681
9890;1215842;6054231;201803;1,006
9890;1215842;6054231;201804;0,786
9890;1215842;6054231;201805;0,676
9890;1215842;6054231;201806;0,342
9890;1215842;6054231;201807;0,101
9890;1215842;6054231;201808;-0,023
9890;1215842;6054231;201809;-0,013
9890;1215842;6054231;201810;0,046
9890;1215842;6054231;201811;0,422
9890;1215842;6054231;201812;0,556
9890;1215842;6054231;201901;0,584
9890;1215842;6054231;201902;0,728
9890;1215842;6054231;201903;0,508
9890;1215842;6054231;201904;0,343
9890;1215842;6054231;201905;0,194
9890;1215842;6054231;201906;0,048
9890;1215842;6054231;201907;-0,026
9890;1215842;6054231;201908;-0,022
9890;1215842;6054231;201909;-0,012
9890;1215842;6054231;201910;-0,017
9890;1215842;6054231;201911;0,44
9890;1215842;6054231;201912;0,715
9890;1215842;6054231;202001;0,741
9890;1215842;6054231;202002;0,663
9890;1215842;6054231;202003;0,566
9890;1215842;6054231;202004;0,508
9890;1215842;6054231;202005;0,448
9890;1215842;6054231;202006;0,17
9890;1215842;6054231;202007;-0,006
9890;1215842;6054231;202008;-0,033
9890;1215842;6054231;202009;0,1
9890;1215842;6054231;202010;0,477
9890;1215842;6054231;202011;0,407
9890;1215842;6054231;202012;0,737
9890;1215842;6054231;202101;0,988
9890;1215842;6054231;202102;0,94
9890;1215842;6054231;202103;0,785
9890;1215842;6054231;202104;0,631
9890;1215842;6054231;202105;0,464
9890;1215842;6054231;202106;0,168
9890;1215842;6054231;202107;-0,01
9890;1215842;6054231;202108;-0,036
9890;1215842;6054231;202109;-0,037
9890;1215842;6054231;202110;-0,03
9890;1215842;6054231;202111;0,352
9890;1215842;6054231;202112;0,728
9890;1215842;6054231;202201;0,788
9890;1215842;6054231;202202;0,676
9890;1215842;6054231;202203;0,605
9890;1215842;6054231;202204;0,598
9890;1215842;6054231;202205;0,362
9890;1215842;6054231;202206;0,097
9890;1215842;6054231;202207;-0,031
9890;1215842;6054231;202208;-0,03
9890;1215842;6054231;202209;-0,006
9890;1215842;6054231;202210;0,108
9890;1215842;6054231;202211;0,263
9890;1215842;6054231;202212;0,789
9890;1215842;6054231;202301;0,916
9890;1215842;6054231;202302;0,902
9890;1215842;6054231;202303;0,906
9890;1215842;6054231;202304;0,581
9890;1215842;6054231;202305;0,331
9890;1215842;6054231;202306;0,234
9890;1215842;6054231;202307;0,009
9890;1215842;6054231;202308;-0,032
9890;1215842;6054231;202309;0
9890;1215842;6054231;202310;0,02
9890;1215842;6054231;202311;0,281
9890;1215842;6054231;202312;0,431
9890;1215842;6054231;202401;0,526
9890;1215842;6054231;202402;0,534
9890;1215842;6054231;202403;0,774
9890;1215842;6054231;202404;0,553
9890;1215842;6054231;202405;0,301
9890;1215842;6054231;202406;0,091
9890;1215842;6054231;202407;-0,014
9890;1215842;6054231;202408;-0,018
9890;1215842;6054231;202409;0,011
9890;1215842;6054231;202410;0,188
9890;1215842;6054231;202411;0,164
9890;1215842;6054231;202412;0,225
9891;1223832;6054161;196001;0,878
9891;1223832;6054161;196002;0,894
9891;1223832;6054161;196003;0,918
9891;1223832;6054161;196004;0,832
9891;1223832;6054161;196005;0,533
9891;1223832;6054161;196006;0,193
9891;1223832;6054161;196007;0,003
9891;1223832;6054161;196008;-0,041
9891;1223832;6054161;196009;-0,035
9891;1223832;6054161;196010;0,14
9891;1223832;6054161;196011;0,461
9891;1223832;6054161;196012;0,861
9891;1223832;6054161;196101;1,044
9891;1223832;6054161;196102;0,862
9891;1223832;6054161;196103;0,61
9891;1223832;6054161;196104;0,341
9891;1223832;6054161;196105;0,171
9891;1223832;6054161;196106;0,072
9891;1223832;6054161;196107;-0,028
9891;1223832;6054161;196108;-0,04
9891;1223832;6054161;196109;-0,049
9891;1223832;6054161;196110;0,136
9891;1223832;6054161;196111;0,345
9891;1223832;6054161;196112;0,555
9891;1223832;6054161;196201;0,648
9891;1223832;6054161;196202;0,622
9891;1223832;6054161;196203;0,733
9891;1223832;6054161;196204;0,569
9891;1223832;6054161;196205;0,288
9891;1223832;6054161;196206;0,092
9891;1223832;6054161;196207;-0,03
9891;1223832;6054161;196208;-0,042
9891;1223832;6054161;196209;-0,046
9891;1223832;6054161;196210;0,114
9891;1223832;6054161;196211;0,496
9891;1223832;6054161;196212;0,755
9891;1223832;6054161;196301;0,92
9891;1223832;6054161;196302;1,084
9891;1223832;6054161;196303;0,93
9891;1223832;6054161;196304;0,757
9891;1223832;6054161;196305;0,369
9891;1223832;6054161;196306;0,128
9891;1223832;6054161;196307;-0,025
9891;1223832;6054161;196308;-0,041
9891;1223832;6054161;196309;0,004
9891;1223832;6054161;196310;-0,006
9891;1223832;6054161;196311;0,111
9891;1223832;6054161;196312;0,419
9891;1223832;6054161;196401;0,543
9891;1223832;6054161;196402;0,593
9891;1223832;6054161;196403;0,903
9891;1223832;6054161;196404;0,921
9891;1223832;6054161;196405;0,416
9891;1223832;6054161;196406;0,138
9891;1223832;6054161;196407;0,004
9891;1223832;6054161;196408;-0,027
9891;1223832;6054161;196409;-0,027
9891;1223832;6054161;196410;0,235
9891;1223832;6054161;196411;0,557
9891;1223832;6054161;196412;0,889
9891;1223832;6054161;196501;1,052
9891;1223832;6054161;196502;0,957
9891;1223832;6054161;196503;0,949
9891;1223832;6054161;196504;0,702
9891;1223832;6054161;196505;0,396
9891;1223832;6054161;196506;0,167
9891;1223832;6054161;196507;-0,014
9891;1223832;6054161;196508;-0,038
9891;1223832;6054161;196509;0,002
9891;1223832;6054161;196510;0,387
9891;1223832;6054161;196511;0,594
9891;1223832;6054161;196512;0,77
9891;1223832;6054161;196601;0,896
9891;1223832;6054161;196602;0,946
9891;1223832;6054161;196603;0,926
9891;1223832;6054161;196604;0,783
9891;1223832;6054161;196605;0,441
9891;1223832;6054161;196606;0,188
9891;1223832;6054161;196607;0,014
9891;1223832;6054161;196608;-0,026
9891;1223832;6054161;196609;-0,014
9891;1223832;6054161;196610;0,406
9891;1223832;6054161;196611;0,804
9891;1223832;6054161;196612;0,97
9891;1223832;6054161;196701;0,957
9891;1223832;6054161;196702;0,99
9891;1223832;6054161;196703;0,811
9891;1223832;6054161;196704;0,555
9891;1223832;6054161;196705;0,331
9891;1223832;6054161;196706;0,141
9891;1223832;6054161;196707;-0,012
9891;1223832;6054161;196708;-0,038
9891;1223832;6054161;196709;-0,004
9891;1223832;6054161;196710;0
9891;1223832;6054161;196711;0,141
9891;1223832;6054161;196712;0,413
9891;1223832;6054161;196801;0,668
9891;1223832;6054161;196802;0,714
9891;1223832;6054161;196803;0,789
9891;1223832;6054161;196804;0,649
9891;1223832;6054161;196805;0,386
9891;1223832;6054161;196806;0,143
9891;1223832;6054161;196807;-0,007
9891;1223832;6054161;196808;-0,017
9891;1223832;6054161;196809;-0,008
9891;1223832;6054161;196810;-0,019
9891;1223832;6054161;196811;0,137
9891;1223832;6054161;196812;0,546
9891;1223832;6054161;196901;0,793
9891;1223832;6054161;196902;0,9
9891;1223832;6054161;196903;1,033
9891;1223832;6054161;196904;0,832
9891;1223832;6054161;196905;0,701
9891;1223832;6054161;196906;0,301
9891;1223832;6054161;196907;0,058
9891;1223832;6054161;196908;-0,032
9891;1223832;6054161;196909;0,008
9891;1223832;6054161;196910;0,005
9891;1223832;6054161;196911;0,053
9891;1223832;6054161;196912;0,42
9891;1223832;6054161;197001;0,81
9891;1223832;6054161;197002;0,797
9891;1223832;6054161;197003;0,881
9891;1223832;6054161;197004;0,631
9891;1223832;6054161;197005;0,304
9891;1223832;6054161;197006;0,088
9891;1223832;6054161;197007;-0,03
9891;1223832;6054161;197008;-0,044
9891;1223832;6054161;197009;-0,052
9891;1223832;6054161;197010;-0,057
9891;1223832;6054161;197011;-0,005
9891;1223832;6054161;197012;0,106
9891;1223832;6054161;197101;0,431
9891;1223832;6054161;197102;0,702
9891;1223832;6054161;197103;0,86
9891;1223832;6054161;197104;0,859
9891;1223832;6054161;197105;0,52
9891;1223832;6054161;197106;0,285
9891;1223832;6054161;197107;0,057
9891;1223832;6054161;197108;-0,027
9891;1223832;6054161;197109;-0,015
9891;1223832;6054161;197110;0,11
9891;1223832;6054161;197111;0,397
9891;1223832;6054161;197112;0,879
9891;1223832;6054161;197201;1,111
9891;1223832;6054161;197202;1,133
9891;1223832;6054161;197203;0,981
9891;1223832;6054161;197204;0,706
9891;1223832;6054161;197205;0,507
9891;1223832;6054161;197206;0,204
9891;1223832;6054161;197207;0,016
9891;1223832;6054161;197208;-0,026
9891;1223832;6054161;197209;0,006
9891;1223832;6054161;197210;0,132
9891;1223832;6054161;197211;0,264
9891;1223832;6054161;197212;0,509
9891;1223832;6054161;197301;1,04
9891;1223832;6054161;197302;0,938
9891;1223832;6054161;197303;0,911
9891;1223832;6054161;197304;0,768
9891;1223832;6054161;197305;0,466
9891;1223832;6054161;197306;0,175
9891;1223832;6054161;197307;0,006
9891;1223832;6054161;197308;-0,034
9891;1223832;6054161;197309;0,002
9891;1223832;6054161;197310;0,034
9891;1223832;6054161;197311;0,021
9891;1223832;6054161;197312;0,268
9891;1223832;6054161;197401;0,48
9891;1223832;6054161;197402;0,804
9891;1223832;6054161;197403;0,892
9891;1223832;6054161;197404;1,055
9891;1223832;6054161;197405;0,808
9891;1223832;6054161;197406;0,3
9891;1223832;6054161;197407;0,059
9891;1223832;6054161;197408;-0,029
9891;1223832;6054161;197409;0,013
9891;1223832;6054161;197410;0,095
9891;1223832;6054161;197411;0,149
9891;1223832;6054161;197412;0,15
9891;1223832;6054161;197501;0,132
9891;1223832;6054161;197502;0,443
9891;1223832;6054161;197503;0,606
9891;1223832;6054161;197504;0,687
9891;1223832;6054161;197505;0,365
9891;1223832;6054161;197506;0,19
9891;1223832;6054161;197507;0,004
9891;1223832;6054161;197508;0,04
9891;1223832;6054161;197509;0,22
9891;1223832;6054161;197510;0,121
9891;1223832;6054161;197511;0,448
9891;1223832;6054161;197512;0,753
9891;1223832;6054161;197601;0,726
9891;1223832;6054161;197602;1,029
9891;1223832;6054161;197603;0,888
9891;1223832;6054161;197604;0,778
9891;1223832;6054161;197605;0,666
9891;1223832;6054161;197606;0,305
9891;1223832;6054161;197607;0,092
9891;1223832;6054161;197608;-0,015
9891;1223832;6054161;197609;-0,001
9891;1223832;6054161;197610;0,156
9891;1223832;6054161;197611;0,63
9891;1223832;6054161;197612;0,965
9891;1223832;6054161;197701;1,048
9891;1223832;6054161;197702;0,954
9891;1223832;6054161;197703;0,771
9891;1223832;6054161;197704;0,606
9891;1223832;6054161;197705;0,42
9891;1223832;6054161;197706;0,297
9891;1223832;6054161;197707;0,043
9891;1223832;6054161;197708;0,014
9891;1223832;6054161;197709;0,012
9891;1223832;6054161;197710;0,17
9891;1223832;6054161;197711;0,211
9891;1223832;6054161;197712;0,586
9891;1223832;6054161;197801;0,795
9891;1223832;6054161;197802;1,021
9891;1223832;6054161;197803;0,978
9891;1223832;6054161;197804;0,995
9891;1223832;6054161;197805;0,78
9891;1223832;6054161;197806;0,379
9891;1223832;6054161;197807;0,095
9891;1223832;6054161;197808;-0,027
9891;1223832;6054161;197809;-0,018
9891;1223832;6054161;197810;0,128
9891;1223832;6054161;197811;0,181
9891;1223832;6054161;197812;0,58
9891;1223832;6054161;197901;0,998
9891;1223832;6054161;197902;1,066
9891;1223832;6054161;197903;0,975
9891;1223832;6054161;197904;0,936
9891;1223832;6054161;197905;0,57
9891;1223832;6054161;197906;0,198
9891;1223832;6054161;197907;0,012
9891;1223832;6054161;197908;-0,027
9891;1223832;6054161;197909;-0,008
9891;1223832;6054161;197910;0,074
9891;1223832;6054161;197911;0,134
9891;1223832;6054161;197912;0,226
9891;1223832;6054161;198001;0,559
9891;1223832;6054161;198002;0,657
9891;1223832;6054161;198003;0,668
9891;1223832;6054161;198004;0,716
9891;1223832;6054161;198005;0,923
9891;1223832;6054161;198006;0,585
9891;1223832;6054161;198007;0,174
9891;1223832;6054161;198008;-0,006
9891;1223832;6054161;198009;-0,029
9891;1223832;6054161;198010;0,293
9891;1223832;6054161;198011;0,497
9891;1223832;6054161;198012;0,777
9891;1223832;6054161;198101;0,876
9891;1223832;6054161;198102;0,897
9891;1223832;6054161;198103;0,887
9891;1223832;6054161;198104;0,862
9891;1223832;6054161;198105;0,682
9891;1223832;6054161;198106;0,293
9891;1223832;6054161;198107;0,079
9891;1223832;6054161;198108;-0,032
9891;1223832;6054161;198109;-0,012
9891;1223832;6054161;198110;0,079
9891;1223832;6054161;198111;0,147
9891;1223832;6054161;198112;0,27
9891;1223832;6054161;198201;0,494
9891;1223832;6054161;198202;0,715
9891;1223832;6054161;198203;0,854
9891;1223832;6054161;198204;0,745
9891;1223832;6054161;198205;0,749
9891;1223832;6054161;198206;0,353
9891;1223832;6054161;198207;0,09
9891;1223832;6054161;198208;-0,019
9891;1223832;6054161;198209;0,002
9891;1223832;6054161;198210;0,219
9891;1223832;6054161;198211;0,534
9891;1223832;6054161;198212;1,009
9891;1223832;6054161;198301;0,864
9891;1223832;6054161;198302;0,922
9891;1223832;6054161;198303;0,888
9891;1223832;6054161;198304;0,786
9891;1223832;6054161;198305;0,415
9891;1223832;6054161;198306;0,161
9891;1223832;6054161;198307;0,008
9891;1223832;6054161;198308;-0,014
9891;1223832;6054161;198309;-0,005
9891;1223832;6054161;198310;0,05
9891;1223832;6054161;198311;0,32
9891;1223832;6054161;198312;0,657
9891;1223832;6054161;198401;0,856
9891;1223832;6054161;198402;0,957
9891;1223832;6054161;198403;0,996
9891;1223832;6054161;198404;0,853
9891;1223832;6054161;198405;0,729
9891;1223832;6054161;198406;0,494
9891;1223832;6054161;198407;0,131
9891;1223832;6054161;198408;0,015
9891;1223832;6054161;198409;0,018
9891;1223832;6054161;198410;0,251
9891;1223832;6054161;198411;0,503
9891;1223832;6054161;198412;0,765
9891;1223832;6054161;198501;0,892
9891;1223832;6054161;198502;0,917
9891;1223832;6054161;198503;1,003
9891;1223832;6054161;198504;0,715
9891;1223832;6054161;198505;0,485
9891;1223832;6054161;198506;0,179
9891;1223832;6054161;198507;-0,006
9891;1223832;6054161;198508;-0,04
9891;1223832;6054161;198509;-0,027
9891;1223832;6054161;198510;0,034
9891;1223832;6054161;198511;0,235
